,label,gry,b,g,r,h,s,v,l,a,bl,gry_std,b_std,g_std,r_std,h_std,s_std,v_std,l_std,a_std,bl_std,gry_min,b_min,g_min,r_min,h_min,s_min,v_min,l_min,a_min,bl_min,orb_gry1,orb_gry2,orb_gry3,orb_gry4,orb_gry5,orb_gry6,orb_gry7,orb_gry8,orb_gry9,orb_gry10,orb_gry11,orb_gry12,orb_gry13,orb_gry14,orb_gry15,orb_gry16,orb_gry17,orb_gry18,orb_gry19,orb_gry20,orb_b1,orb_b2,orb_b3,orb_b4,orb_b5,orb_b6,orb_b7,orb_b8,orb_b9,orb_b10,orb_b11,orb_b12,orb_b13,orb_b14,orb_b15,orb_b16,orb_b17,orb_b18,orb_b19,orb_b20,orb_g1,orb_g2,orb_g3,orb_g4,orb_g5,orb_g6,orb_g7,orb_g8,orb_g9,orb_g10,orb_g11,orb_g12,orb_g13,orb_g14,orb_g15,orb_g16,orb_g17,orb_g18,orb_g19,orb_g20,orb_r1,orb_r2,orb_r3,orb_r4,orb_r5,orb_r6,orb_r7,orb_r8,orb_r9,orb_r10,orb_r11,orb_r12,orb_r13,orb_r14,orb_r15,orb_r16,orb_r17,orb_r18,orb_r19,orb_r20,orb_l1,orb_l2,orb_l3,orb_l4,orb_l5,orb_l6,orb_l7,orb_l8,orb_l9,orb_l10,orb_l11,orb_l12,orb_l13,orb_l14,orb_l15,orb_l16,orb_l17,orb_l18,orb_l19,orb_l20,orb_a1,orb_a2,orb_a3,orb_a4,orb_a5,orb_a6,orb_a7,orb_a8,orb_a9,orb_a10,orb_a11,orb_a12,orb_a13,orb_a14,orb_a15,orb_a16,orb_a17,orb_a18,orb_a19,orb_a20,orb_bl1,orb_bl2,orb_bl3,orb_bl4,orb_bl5,orb_bl6,orb_bl7,orb_bl8,orb_bl9,orb_bl10,orb_bl11,orb_bl12,orb_bl13,orb_bl14,orb_bl15,orb_bl16,orb_bl17,orb_bl18,orb_bl19,orb_bl20,orb_h1,orb_h2,orb_h3,orb_h4,orb_h5,orb_h6,orb_h7,orb_h8,orb_h9,orb_h10,orb_h11,orb_h12,orb_h13,orb_h14,orb_h15,orb_h16,orb_h17,orb_h18,orb_h19,orb_h20,orb_s1,orb_s2,orb_s3,orb_s4,orb_s5,orb_s6,orb_s7,orb_s8,orb_s9,orb_s10,orb_s11,orb_s12,orb_s13,orb_s14,orb_s15,orb_s16,orb_s17,orb_s18,orb_s19,orb_s20,orb_v1,orb_v2,orb_v3,orb_v4,orb_v5,orb_v6,orb_v7,orb_v8,orb_v9,orb_v10,orb_v11,orb_v12,orb_v13,orb_v14,orb_v15,orb_v16,orb_v17,orb_v18,orb_v19,orb_v20
761,1,89.01640509256471,27.091661538832785,106.35107741228336,78.60380256073618,40.93236211652193,189.83791840815195,106.35373932524722,105.23638630259084,105.19567469255507,166.40880840249088,20.17109723183585,13.16600063344905,22.307523200833263,21.71387537478326,3.022945385867441,29.407378016486813,22.30722278251217,22.798344295478145,4.100865135877267,8.53927086842185,8.0,1.0,10.0,2.0,5.0,1.0,10.0,6.0,96.0,111.0,43.0,19.0,16.0,29.0,12.0,6.0,11.0,9.0,14.0,52.0,16.0,23.0,24.0,38.0,39.0,24.0,21.0,18.0,17.0,17.0,24.0,13.0,2.0,9.0,14.0,35.0,16.0,82.0,2.0,18.0,5.0,17.0,23.0,14.0,13.0,37.0,30.0,29.0,14.0,21.0,19.0,32.0,14.0,82.0,28.0,5.0,17.0,43.0,14.0,19.0,10.0,15.0,36.0,11.0,11.0,22.0,57.0,4.0,16.0,9.0,4.0,12.0,15.0,38.0,9.0,64.0,14.0,32.0,32.0,32.0,13.0,22.0,23.0,52.0,22.0,9.0,3.0,12.0,39.0,4.0,6.0,5.0,33.0,23.0,7.0,13.0,45.0,19.0,43.0,17.0,30.0,22.0,33.0,35.0,22.0,10.0,44.0,44.0,25.0,8.0,22.0,9.0,2.0,6.0,3.0,9.0,4.0,9.0,9.0,3.0,14.0,10.0,7.0,8.0,4.0,7.0,2.0,6.0,16.0,1.0,4.0,14.0,31.0,18.0,7.0,24.0,4.0,0.0,12.0,16.0,12.0,3.0,4.0,3.0,15.0,2.0,19.0,10.0,5.0,2.0,3.0,16.0,7.0,12.0,9.0,3.0,4.0,8.0,0.0,5.0,6.0,3.0,2.0,6.0,1.0,16.0,1.0,2.0,13.0,19.0,20.0,50.0,16.0,23.0,27.0,43.0,27.0,8.0,21.0,27.0,24.0,33.0,29.0,38.0,20.0,8.0,11.0,17.0,33.0,25.0,7.0,23.0,15.0,18.0,15.0,40.0,28.0,4.0,20.0,39.0,6.0,38.0,11.0,41.0,39.0,0.0,38.0,9.0,36.0,39.0
762,2,90.913878063515,36.4139160511961,108.05986662086448,78.02762345861812,42.72867532959808,169.95087715141966,108.06712784733656,107.06998258727094,104.71902133355444,163.27572523424266,12.84882406175646,12.429355115908288,12.732540766378614,15.152772510486574,2.3823663106767814,22.40957403681452,12.758569364242442,13.14782133464582,2.724508442275313,4.626221502957073,40.0,1.0,54.0,27.0,21.0,30.0,54.0,50.0,95.0,140.0,12.0,12.0,13.0,12.0,7.0,8.0,17.0,5.0,29.0,30.0,11.0,15.0,14.0,6.0,14.0,7.0,21.0,5.0,9.0,10.0,8.0,3.0,42.0,33.0,18.0,28.0,17.0,19.0,37.0,28.0,9.0,18.0,10.0,18.0,12.0,18.0,13.0,16.0,7.0,15.0,10.0,5.0,14.0,13.0,17.0,12.0,23.0,16.0,16.0,6.0,25.0,18.0,6.0,3.0,58.0,10.0,13.0,29.0,25.0,14.0,47.0,15.0,16.0,26.0,14.0,22.0,13.0,10.0,17.0,13.0,13.0,20.0,18.0,17.0,20.0,31.0,28.0,9.0,20.0,29.0,28.0,35.0,9.0,14.0,21.0,20.0,8.0,13.0,7.0,23.0,5.0,15.0,14.0,12.0,23.0,16.0,19.0,4.0,18.0,46.0,14.0,2.0,2.0,8.0,8.0,5.0,3.0,22.0,22.0,5.0,36.0,8.0,22.0,5.0,6.0,2.0,2.0,12.0,10.0,1.0,1.0,25.0,34.0,26.0,16.0,19.0,1.0,0.0,25.0,17.0,18.0,23.0,3.0,1.0,7.0,4.0,21.0,6.0,6.0,5.0,1.0,6.0,5.0,0.0,5.0,8.0,2.0,7.0,0.0,3.0,3.0,0.0,9.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,15.0,31.0,32.0,39.0,20.0,17.0,22.0,22.0,27.0,35.0,17.0,23.0,28.0,18.0,22.0,15.0,29.0,25.0,21.0,31.0,26.0,22.0,14.0,20.0,9.0,6.0,9.0,28.0,13.0,7.0,47.0,9.0,18.0,6.0,12.0,16.0,18.0,26.0,20.0,10.0
763,2,86.06717358162507,32.46262721744336,103.11295971978984,73.05631921783063,42.57473320817952,179.74410664113194,103.55948166160591,101.90123977875491,104.875253562474,162.69862918771813,21.43537240433748,22.868474944792776,19.891981023529542,26.087440989734706,4.85643008052058,34.36706010804494,21.08034386082983,21.46295437052885,5.320109769668348,6.156294274057808,26.0,1.0,35.0,18.0,17.0,10.0,35.0,29.0,95.0,132.0,47.0,20.0,4.0,45.0,1.0,3.0,5.0,2.0,31.0,45.0,18.0,5.0,15.0,72.0,30.0,6.0,10.0,6.0,4.0,6.0,12.0,51.0,8.0,35.0,8.0,12.0,11.0,42.0,19.0,34.0,76.0,10.0,6.0,13.0,41.0,9.0,4.0,36.0,23.0,4.0,32.0,23.0,61.0,16.0,59.0,10.0,36.0,22.0,1.0,12.0,32.0,3.0,26.0,5.0,18.0,4.0,30.0,43.0,42.0,3.0,5.0,23.0,63.0,6.0,43.0,15.0,33.0,34.0,10.0,46.0,41.0,3.0,30.0,19.0,11.0,9.0,30.0,18.0,32.0,8.0,40.0,27.0,0.0,36.0,42.0,8.0,46.0,52.0,38.0,2.0,23.0,28.0,22.0,10.0,26.0,7.0,40.0,4.0,3.0,26.0,64.0,29.0,9.0,32.0,13.0,9.0,26.0,9.0,8.0,17.0,17.0,1.0,14.0,21.0,23.0,4.0,32.0,14.0,14.0,30.0,15.0,12.0,2.0,39.0,34.0,62.0,16.0,0.0,58.0,12.0,25.0,12.0,4.0,22.0,22.0,29.0,4.0,4.0,29.0,8.0,4.0,19.0,4.0,13.0,1.0,0.0,0.0,4.0,4.0,3.0,2.0,5.0,2.0,1.0,3.0,0.0,11.0,6.0,1.0,1.0,31.0,29.0,6.0,80.0,8.0,16.0,20.0,8.0,11.0,18.0,11.0,29.0,29.0,25.0,10.0,34.0,11.0,63.0,37.0,21.0,13.0,1.0,6.0,63.0,38.0,26.0,3.0,36.0,52.0,43.0,24.0,25.0,19.0,13.0,31.0,2.0,39.0,27.0,12.0,6.0
764,3,58.05336916505253,36.37325944597308,66.83883422912632,49.07965929935734,48.16325025334479,119.37294918993804,66.8397193324525,66.30782995754069,114.40710904729532,144.16387880498223,15.62424048775345,13.530866454023114,16.351256419801,15.757434987608272,4.116898721404173,27.758414674171984,16.354376939349386,17.946989395057823,2.469085070224942,4.130188081380759,14.0,1.0,19.0,3.0,21.0,33.0,19.0,11.0,101.0,124.0,17.0,26.0,7.0,2.0,9.0,21.0,22.0,12.0,10.0,10.0,12.0,22.0,23.0,13.0,6.0,12.0,14.0,15.0,14.0,13.0,10.0,21.0,33.0,7.0,18.0,11.0,8.0,22.0,33.0,18.0,37.0,12.0,16.0,15.0,8.0,13.0,7.0,19.0,17.0,8.0,4.0,7.0,9.0,25.0,15.0,38.0,18.0,22.0,13.0,3.0,21.0,15.0,10.0,4.0,26.0,11.0,28.0,72.0,7.0,15.0,56.0,19.0,11.0,3.0,32.0,22.0,9.0,4.0,21.0,4.0,11.0,17.0,5.0,16.0,14.0,29.0,30.0,17.0,6.0,13.0,16.0,13.0,14.0,20.0,58.0,7.0,16.0,7.0,16.0,17.0,11.0,11.0,21.0,14.0,18.0,54.0,16.0,15.0,12.0,22.0,7.0,4.0,33.0,2.0,20.0,21.0,3.0,4.0,8.0,0.0,12.0,16.0,12.0,27.0,0.0,23.0,0.0,5.0,8.0,0.0,0.0,38.0,54.0,6.0,4.0,7.0,0.0,0.0,8.0,36.0,8.0,20.0,11.0,1.0,2.0,0.0,26.0,10.0,0.0,6.0,0.0,0.0,8.0,2.0,8.0,3.0,0.0,13.0,1.0,5.0,11.0,0.0,7.0,2.0,0.0,0.0,0.0,4.0,1.0,2.0,28.0,18.0,27.0,23.0,24.0,26.0,13.0,34.0,11.0,25.0,21.0,20.0,31.0,26.0,20.0,50.0,26.0,15.0,12.0,50.0,22.0,11.0,15.0,12.0,12.0,13.0,16.0,53.0,6.0,8.0,23.0,13.0,11.0,17.0,16.0,39.0,11.0,27.0,16.0,23.0
765,1,101.36122673914672,45.095228155807455,115.7293875934982,94.60749483686638,38.67480818824839,162.3225701169597,116.75771794844356,116.32319611347124,108.64245968475458,163.40840119420872,25.733640743270264,26.872356990817348,23.278127985296283,32.030358620742696,5.738874736369334,34.81646360604025,25.35101953593537,25.278272479918872,5.97378300971173,6.682957091550168,16.0,1.0,18.0,12.0,18.0,26.0,18.0,12.0,99.0,130.0,42.0,31.0,17.0,40.0,11.0,5.0,8.0,11.0,16.0,38.0,22.0,14.0,20.0,37.0,39.0,13.0,8.0,17.0,11.0,16.0,14.0,90.0,5.0,52.0,8.0,13.0,23.0,2.0,8.0,9.0,84.0,5.0,20.0,12.0,64.0,17.0,8.0,13.0,6.0,5.0,39.0,24.0,39.0,9.0,37.0,6.0,66.0,23.0,2.0,13.0,58.0,3.0,39.0,16.0,31.0,3.0,19.0,15.0,27.0,1.0,3.0,48.0,32.0,6.0,50.0,6.0,18.0,29.0,19.0,66.0,30.0,9.0,10.0,22.0,29.0,7.0,21.0,50.0,26.0,4.0,42.0,18.0,7.0,13.0,19.0,4.0,27.0,28.0,26.0,3.0,23.0,92.0,26.0,14.0,51.0,1.0,25.0,3.0,17.0,31.0,45.0,25.0,22.0,25.0,11.0,32.0,3.0,18.0,11.0,15.0,4.0,17.0,14.0,6.0,32.0,4.0,65.0,16.0,10.0,12.0,18.0,3.0,9.0,16.0,37.0,54.0,14.0,0.0,62.0,10.0,32.0,23.0,10.0,9.0,13.0,24.0,2.0,6.0,51.0,14.0,10.0,22.0,4.0,5.0,3.0,11.0,3.0,11.0,2.0,7.0,11.0,5.0,16.0,2.0,7.0,1.0,4.0,4.0,1.0,0.0,62.0,35.0,13.0,77.0,19.0,12.0,26.0,17.0,6.0,12.0,13.0,27.0,17.0,12.0,13.0,31.0,21.0,52.0,21.0,14.0,34.0,5.0,3.0,28.0,19.0,26.0,6.0,5.0,30.0,30.0,19.0,37.0,47.0,1.0,15.0,1.0,86.0,44.0,28.0,6.0
766,3,79.61157066066176,35.58365227024058,95.05868866451168,66.05523825954309,44.781094504776085,160.3108406276105,95.06274289034975,94.01265299822032,106.25663294955145,157.9086913885156,12.174496536615038,9.725000822974932,13.20303096135338,12.464499568088392,2.1879361888634423,17.966160360821792,13.206038123168398,13.467329884323377,2.474889610499176,4.078515855412888,39.0,1.0,47.0,29.0,20.0,28.0,47.0,44.0,98.0,134.0,12.0,10.0,11.0,6.0,3.0,12.0,29.0,6.0,7.0,4.0,2.0,9.0,14.0,12.0,4.0,5.0,22.0,3.0,5.0,9.0,10.0,10.0,18.0,6.0,20.0,15.0,10.0,13.0,19.0,13.0,17.0,16.0,15.0,9.0,2.0,8.0,29.0,7.0,13.0,9.0,8.0,2.0,1.0,23.0,2.0,12.0,18.0,13.0,15.0,1.0,23.0,21.0,9.0,9.0,24.0,9.0,10.0,62.0,7.0,7.0,63.0,6.0,1.0,19.0,15.0,21.0,12.0,21.0,15.0,3.0,4.0,26.0,14.0,9.0,4.0,11.0,37.0,7.0,6.0,4.0,5.0,39.0,12.0,8.0,45.0,3.0,6.0,6.0,12.0,31.0,7.0,8.0,10.0,14.0,9.0,12.0,14.0,14.0,4.0,26.0,0.0,0.0,18.0,2.0,5.0,5.0,2.0,4.0,4.0,0.0,23.0,16.0,13.0,9.0,0.0,1.0,0.0,4.0,11.0,0.0,2.0,50.0,49.0,2.0,6.0,2.0,0.0,0.0,5.0,34.0,6.0,6.0,1.0,1.0,4.0,0.0,14.0,6.0,2.0,0.0,0.0,2.0,4.0,0.0,2.0,8.0,0.0,5.0,1.0,4.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,21.0,25.0,17.0,13.0,29.0,25.0,46.0,18.0,19.0,21.0,18.0,34.0,34.0,17.0,26.0,50.0,5.0,12.0,28.0,21.0,25.0,11.0,4.0,2.0,11.0,15.0,51.0,0.0,12.0,20.0,13.0,14.0,20.0,5.0,15.0,8.0,18.0,5.0,6.0
767,3,81.05571579270654,35.420774295215075,96.71260131661526,67.71445739694748,44.56818090774346,162.45550748441025,96.7172281643499,95.66352868912658,106.13422532014047,158.6132409299096,14.887473803668742,12.901886076364356,15.654619240182592,16.118080500517703,2.6760793055886563,25.82019280653987,15.66971956122487,16.104702301016427,2.7250419858698094,5.6254250808374815,33.0,1.0,45.0,21.0,21.0,40.0,45.0,40.0,97.0,139.0,6.0,26.0,20.0,28.0,9.0,5.0,34.0,5.0,19.0,27.0,3.0,12.0,13.0,10.0,13.0,10.0,24.0,7.0,11.0,4.0,19.0,17.0,21.0,20.0,13.0,17.0,14.0,46.0,10.0,15.0,14.0,15.0,35.0,9.0,7.0,19.0,26.0,21.0,18.0,23.0,2.0,6.0,27.0,37.0,5.0,18.0,32.0,5.0,28.0,6.0,45.0,36.0,5.0,2.0,32.0,3.0,13.0,28.0,20.0,3.0,15.0,31.0,9.0,14.0,31.0,39.0,10.0,18.0,11.0,29.0,9.0,45.0,14.0,7.0,21.0,16.0,23.0,19.0,4.0,10.0,24.0,32.0,12.0,4.0,17.0,9.0,6.0,5.0,17.0,48.0,1.0,46.0,11.0,9.0,29.0,9.0,5.0,30.0,11.0,35.0,5.0,9.0,5.0,3.0,14.0,15.0,7.0,15.0,14.0,13.0,14.0,6.0,18.0,10.0,2.0,5.0,2.0,14.0,5.0,0.0,15.0,20.0,19.0,7.0,15.0,15.0,0.0,1.0,16.0,24.0,7.0,13.0,3.0,2.0,28.0,7.0,25.0,17.0,0.0,2.0,0.0,3.0,5.0,0.0,2.0,2.0,1.0,9.0,0.0,5.0,7.0,0.0,2.0,5.0,0.0,0.0,3.0,13.0,0.0,0.0,18.0,30.0,28.0,18.0,18.0,22.0,35.0,25.0,15.0,25.0,26.0,27.0,28.0,21.0,28.0,28.0,42.0,14.0,32.0,20.0,33.0,32.0,25.0,5.0,8.0,17.0,11.0,20.0,22.0,8.0,21.0,4.0,17.0,29.0,4.0,12.0,40.0,31.0,9.0,3.0
768,1,64.16796126742,21.091449160734687,79.05888968947156,51.34058836968174,44.63591550533364,188.78916753071016,79.22215876140098,77.20117568493752,106.8719926893134,157.52340825615522,15.382464024515793,10.951729760367533,15.949291636533458,17.808198153227682,3.7139579005459815,22.057601947652994,16.342339839205906,17.053649481587712,3.439793742043712,5.112322139411283,26.0,1.0,33.0,13.0,14.0,39.0,33.0,31.0,98.0,139.0,8.0,15.0,14.0,20.0,7.0,4.0,22.0,5.0,67.0,23.0,5.0,25.0,20.0,14.0,27.0,8.0,25.0,10.0,13.0,5.0,20.0,5.0,22.0,16.0,27.0,9.0,9.0,33.0,23.0,26.0,5.0,6.0,15.0,10.0,3.0,10.0,16.0,15.0,3.0,12.0,3.0,3.0,11.0,49.0,6.0,28.0,22.0,15.0,20.0,2.0,13.0,34.0,5.0,4.0,30.0,19.0,13.0,43.0,13.0,6.0,54.0,11.0,11.0,15.0,8.0,43.0,10.0,22.0,25.0,6.0,8.0,37.0,15.0,10.0,25.0,44.0,28.0,7.0,9.0,30.0,12.0,21.0,11.0,9.0,37.0,13.0,6.0,10.0,27.0,34.0,4.0,8.0,33.0,11.0,8.0,41.0,5.0,36.0,24.0,35.0,2.0,2.0,12.0,10.0,10.0,9.0,3.0,21.0,13.0,1.0,17.0,11.0,11.0,12.0,1.0,8.0,1.0,10.0,14.0,2.0,1.0,36.0,33.0,12.0,10.0,10.0,1.0,0.0,4.0,23.0,9.0,22.0,12.0,1.0,5.0,1.0,29.0,6.0,0.0,1.0,0.0,1.0,8.0,0.0,1.0,8.0,0.0,9.0,0.0,4.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,24.0,47.0,19.0,45.0,24.0,21.0,37.0,7.0,21.0,35.0,23.0,35.0,17.0,7.0,23.0,22.0,14.0,11.0,35.0,13.0,11.0,24.0,23.0,7.0,7.0,22.0,11.0,25.0,9.0,6.0,37.0,11.0,22.0,34.0,4.0,33.0,5.0,25.0,18.0,11.0
769,3,56.80819771777342,28.299625867179717,66.7868981896341,48.11935004793804,45.00099009280554,149.99271216498204,66.81880675017703,65.63471215244923,112.8608292967208,148.518689568307,17.277558184098755,11.637186994684216,18.799914237770725,17.29007365225026,3.277987266011719,22.67641901507964,18.88851783916332,20.46713400080349,2.9458447859661483,5.330454288006646,5.0,1.0,6.0,2.0,19.0,9.0,6.0,3.0,100.0,128.0,14.0,12.0,16.0,12.0,10.0,10.0,14.0,9.0,14.0,18.0,14.0,15.0,10.0,8.0,20.0,11.0,12.0,9.0,10.0,17.0,10.0,29.0,10.0,4.0,14.0,10.0,10.0,9.0,11.0,27.0,11.0,13.0,9.0,3.0,6.0,9.0,6.0,2.0,12.0,9.0,1.0,15.0,11.0,22.0,12.0,7.0,36.0,10.0,22.0,8.0,23.0,15.0,9.0,8.0,5.0,12.0,26.0,16.0,18.0,12.0,8.0,21.0,12.0,10.0,17.0,14.0,8.0,13.0,11.0,15.0,4.0,25.0,11.0,14.0,19.0,16.0,11.0,27.0,2.0,16.0,11.0,14.0,8.0,17.0,16.0,24.0,14.0,13.0,17.0,25.0,16.0,37.0,14.0,13.0,17.0,4.0,9.0,13.0,13.0,6.0,8.0,19.0,9.0,5.0,23.0,27.0,1.0,8.0,13.0,12.0,16.0,7.0,8.0,16.0,2.0,10.0,1.0,0.0,10.0,8.0,0.0,33.0,43.0,9.0,8.0,15.0,7.0,1.0,2.0,22.0,10.0,8.0,9.0,8.0,14.0,8.0,14.0,17.0,0.0,1.0,4.0,3.0,3.0,2.0,0.0,3.0,0.0,3.0,3.0,10.0,7.0,3.0,5.0,2.0,8.0,1.0,4.0,3.0,1.0,0.0,9.0,20.0,12.0,24.0,9.0,20.0,27.0,23.0,11.0,31.0,24.0,33.0,46.0,32.0,15.0,25.0,38.0,22.0,14.0,37.0,21.0,18.0,19.0,11.0,11.0,17.0,13.0,11.0,8.0,9.0,6.0,12.0,18.0,12.0,10.0,3.0,36.0,18.0,23.0,13.0
770,3,65.51403924221921,35.91456135899573,78.24445437850378,51.844740721051615,48.96687729557317,139.06841412139957,78.24445437850378,77.10795838971583,109.19356514595012,149.72987144790258,10.284045648312969,9.64555887345312,10.81955197059384,10.48178550767512,2.500699916777346,21.16811388253722,10.81955197059384,11.391896140376224,1.9445044819242336,3.50601245788226,22.0,1.0,29.0,14.0,35.0,15.0,29.0,23.0,98.0,129.0,1.0,15.0,32.0,3.0,13.0,15.0,42.0,9.0,2.0,6.0,5.0,7.0,17.0,14.0,11.0,12.0,15.0,11.0,13.0,7.0,18.0,20.0,12.0,7.0,4.0,12.0,11.0,22.0,5.0,19.0,19.0,26.0,14.0,9.0,11.0,14.0,12.0,13.0,13.0,15.0,11.0,6.0,0.0,36.0,5.0,2.0,15.0,6.0,31.0,2.0,7.0,47.0,6.0,6.0,9.0,14.0,26.0,18.0,11.0,2.0,2.0,6.0,2.0,18.0,26.0,26.0,9.0,14.0,14.0,2.0,4.0,65.0,13.0,10.0,20.0,0.0,16.0,5.0,11.0,4.0,5.0,5.0,18.0,9.0,18.0,6.0,8.0,3.0,11.0,58.0,16.0,12.0,18.0,7.0,5.0,4.0,3.0,22.0,27.0,10.0,8.0,1.0,2.0,1.0,7.0,7.0,0.0,1.0,8.0,0.0,6.0,6.0,7.0,9.0,0.0,2.0,0.0,3.0,5.0,0.0,1.0,14.0,40.0,2.0,0.0,5.0,2.0,0.0,1.0,18.0,1.0,4.0,1.0,0.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,5.0,0.0,6.0,0.0,2.0,5.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,10.0,19.0,35.0,6.0,15.0,55.0,14.0,33.0,19.0,13.0,23.0,17.0,47.0,25.0,10.0,24.0,52.0,12.0,6.0,28.0,4.0,50.0,33.0,2.0,1.0,15.0,17.0,11.0,1.0,6.0,8.0,6.0,15.0,30.0,14.0,2.0,10.0,15.0,12.0,8.0
771,3,91.2196809758386,43.89486693832159,107.87865005516892,76.52751062110669,44.9147661618926,153.08161527701756,107.921125793868,106.8262830036229,104.97016967706622,159.48063874336452,15.555294100068483,14.877752176213496,15.13967100073484,18.20414707877703,3.007542311740817,26.591583493982068,15.296312640434351,15.939977676307809,3.0123810590729305,4.952452969386045,30.0,1.0,42.0,14.0,20.0,6.0,42.0,36.0,94.0,131.0,12.0,20.0,10.0,7.0,9.0,4.0,21.0,12.0,20.0,9.0,4.0,12.0,13.0,9.0,22.0,6.0,1.0,7.0,14.0,9.0,18.0,61.0,46.0,37.0,37.0,9.0,17.0,4.0,15.0,11.0,18.0,9.0,7.0,20.0,14.0,22.0,14.0,18.0,12.0,3.0,4.0,15.0,13.0,12.0,17.0,12.0,65.0,21.0,9.0,5.0,49.0,25.0,5.0,6.0,42.0,8.0,8.0,39.0,13.0,12.0,26.0,39.0,5.0,14.0,38.0,20.0,10.0,13.0,16.0,5.0,14.0,16.0,10.0,12.0,29.0,62.0,15.0,26.0,9.0,31.0,23.0,19.0,8.0,7.0,32.0,15.0,4.0,7.0,10.0,17.0,9.0,51.0,26.0,10.0,58.0,16.0,7.0,5.0,18.0,46.0,4.0,11.0,3.0,20.0,9.0,14.0,5.0,28.0,4.0,7.0,28.0,8.0,23.0,13.0,12.0,5.0,0.0,24.0,19.0,1.0,12.0,40.0,34.0,11.0,18.0,11.0,0.0,0.0,20.0,16.0,15.0,21.0,16.0,3.0,15.0,3.0,27.0,8.0,2.0,12.0,6.0,3.0,8.0,0.0,3.0,8.0,4.0,11.0,0.0,17.0,7.0,2.0,6.0,2.0,0.0,0.0,1.0,11.0,0.0,0.0,24.0,21.0,33.0,49.0,37.0,14.0,8.0,14.0,16.0,9.0,18.0,16.0,24.0,10.0,25.0,72.0,27.0,27.0,26.0,30.0,27.0,18.0,14.0,11.0,17.0,4.0,8.0,21.0,10.0,13.0,49.0,15.0,35.0,8.0,8.0,15.0,63.0,20.0,20.0,4.0
772,2,66.8739693064542,45.29119800608657,74.52494519009679,60.083359178653545,45.28438586171863,102.90722421260897,74.60728303299288,75.54883161328272,116.19976471846424,143.5455964921662,16.523860919713876,14.580399074978102,16.950958640362273,17.1603396033002,3.7106558633319056,25.949699025723472,17.280021243235513,18.49543313471871,2.440925142939368,3.901698153688277,7.0,1.0,10.0,4.0,17.0,10.0,10.0,6.0,104.0,122.0,19.0,23.0,19.0,37.0,10.0,11.0,22.0,9.0,18.0,25.0,14.0,16.0,17.0,23.0,17.0,24.0,14.0,5.0,15.0,24.0,22.0,36.0,13.0,18.0,4.0,10.0,6.0,24.0,5.0,13.0,30.0,34.0,26.0,6.0,14.0,20.0,21.0,13.0,13.0,8.0,8.0,12.0,8.0,43.0,15.0,17.0,24.0,22.0,32.0,7.0,7.0,15.0,15.0,19.0,20.0,27.0,31.0,18.0,31.0,6.0,2.0,12.0,27.0,45.0,15.0,21.0,6.0,15.0,17.0,12.0,10.0,35.0,32.0,14.0,13.0,19.0,15.0,33.0,11.0,17.0,18.0,6.0,39.0,20.0,15.0,11.0,27.0,27.0,24.0,37.0,17.0,26.0,23.0,19.0,16.0,12.0,11.0,29.0,23.0,12.0,22.0,12.0,2.0,11.0,11.0,23.0,1.0,14.0,13.0,3.0,2.0,10.0,10.0,15.0,3.0,9.0,0.0,3.0,11.0,0.0,8.0,24.0,16.0,8.0,5.0,31.0,0.0,1.0,4.0,26.0,1.0,13.0,7.0,3.0,1.0,9.0,27.0,16.0,0.0,1.0,2.0,7.0,6.0,1.0,5.0,1.0,0.0,1.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,9.0,16.0,19.0,16.0,19.0,68.0,18.0,39.0,10.0,26.0,22.0,14.0,70.0,40.0,22.0,7.0,33.0,23.0,15.0,14.0,10.0,20.0,31.0,24.0,17.0,19.0,31.0,13.0,5.0,13.0,16.0,23.0,27.0,38.0,17.0,3.0,15.0,20.0,18.0,16.0
