,label,gry,b,g,r,h,s,v,l,a,bl,gry_std,b_std,g_std,r_std,h_std,s_std,v_std,l_std,a_std,bl_std,gry_min,b_min,g_min,r_min,h_min,s_min,v_min,l_min,a_min,bl_min,orb_gry1,orb_gry2,orb_gry3,orb_gry4,orb_gry5,orb_gry6,orb_gry7,orb_gry8,orb_gry9,orb_gry10,orb_gry11,orb_gry12,orb_gry13,orb_gry14,orb_gry15,orb_gry16,orb_gry17,orb_gry18,orb_gry19,orb_gry20,orb_b1,orb_b2,orb_b3,orb_b4,orb_b5,orb_b6,orb_b7,orb_b8,orb_b9,orb_b10,orb_b11,orb_b12,orb_b13,orb_b14,orb_b15,orb_b16,orb_b17,orb_b18,orb_b19,orb_b20,orb_g1,orb_g2,orb_g3,orb_g4,orb_g5,orb_g6,orb_g7,orb_g8,orb_g9,orb_g10,orb_g11,orb_g12,orb_g13,orb_g14,orb_g15,orb_g16,orb_g17,orb_g18,orb_g19,orb_g20,orb_r1,orb_r2,orb_r3,orb_r4,orb_r5,orb_r6,orb_r7,orb_r8,orb_r9,orb_r10,orb_r11,orb_r12,orb_r13,orb_r14,orb_r15,orb_r16,orb_r17,orb_r18,orb_r19,orb_r20,orb_l1,orb_l2,orb_l3,orb_l4,orb_l5,orb_l6,orb_l7,orb_l8,orb_l9,orb_l10,orb_l11,orb_l12,orb_l13,orb_l14,orb_l15,orb_l16,orb_l17,orb_l18,orb_l19,orb_l20,orb_a1,orb_a2,orb_a3,orb_a4,orb_a5,orb_a6,orb_a7,orb_a8,orb_a9,orb_a10,orb_a11,orb_a12,orb_a13,orb_a14,orb_a15,orb_a16,orb_a17,orb_a18,orb_a19,orb_a20,orb_bl1,orb_bl2,orb_bl3,orb_bl4,orb_bl5,orb_bl6,orb_bl7,orb_bl8,orb_bl9,orb_bl10,orb_bl11,orb_bl12,orb_bl13,orb_bl14,orb_bl15,orb_bl16,orb_bl17,orb_bl18,orb_bl19,orb_bl20,orb_h1,orb_h2,orb_h3,orb_h4,orb_h5,orb_h6,orb_h7,orb_h8,orb_h9,orb_h10,orb_h11,orb_h12,orb_h13,orb_h14,orb_h15,orb_h16,orb_h17,orb_h18,orb_h19,orb_h20,orb_s1,orb_s2,orb_s3,orb_s4,orb_s5,orb_s6,orb_s7,orb_s8,orb_s9,orb_s10,orb_s11,orb_s12,orb_s13,orb_s14,orb_s15,orb_s16,orb_s17,orb_s18,orb_s19,orb_s20,orb_v1,orb_v2,orb_v3,orb_v4,orb_v5,orb_v6,orb_v7,orb_v8,orb_v9,orb_v10,orb_v11,orb_v12,orb_v13,orb_v14,orb_v15,orb_v16,orb_v17,orb_v18,orb_v19,orb_v20
830,2,75.24526479130061,33.945530953947966,89.62533132875662,62.739652580288734,44.64163360926453,159.7903164453783,89.62533132875662,88.62383393410256,107.5022370351586,156.30555303977152,14.750578251209062,10.27933687101848,16.385030178734265,14.209936203435367,1.988405174353579,17.886704554691008,16.385030178734265,17.016377231238227,2.786071523774491,4.651331461173375,15.0,1.0,20.0,9.0,31.0,52.0,20.0,12.0,98.0,134.0,5.0,23.0,12.0,7.0,12.0,5.0,5.0,14.0,26.0,14.0,12.0,13.0,17.0,11.0,9.0,3.0,22.0,5.0,10.0,12.0,7.0,9.0,11.0,7.0,22.0,7.0,15.0,6.0,17.0,9.0,4.0,24.0,16.0,15.0,18.0,4.0,8.0,16.0,10.0,8.0,13.0,12.0,14.0,22.0,5.0,32.0,8.0,10.0,7.0,10.0,17.0,28.0,7.0,23.0,4.0,14.0,10.0,4.0,11.0,21.0,9.0,9.0,25.0,23.0,30.0,9.0,29.0,11.0,15.0,5.0,11.0,20.0,24.0,2.0,12.0,5.0,9.0,10.0,7.0,10.0,7.0,26.0,13.0,9.0,26.0,13.0,12.0,15.0,21.0,5.0,29.0,6.0,25.0,6.0,5.0,18.0,9.0,18.0,14.0,11.0,11.0,2.0,9.0,4.0,3.0,6.0,8.0,2.0,6.0,3.0,4.0,2.0,1.0,12.0,4.0,6.0,11.0,8.0,6.0,0.0,17.0,3.0,7.0,8.0,15.0,11.0,6.0,11.0,23.0,9.0,0.0,0.0,9.0,0.0,7.0,12.0,10.0,15.0,0.0,7.0,4.0,3.0,0.0,0.0,6.0,1.0,4.0,2.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,5.0,6.0,0.0,1.0,0.0,23.0,18.0,19.0,31.0,30.0,35.0,28.0,25.0,21.0,12.0,10.0,16.0,14.0,26.0,27.0,23.0,33.0,30.0,24.0,27.0,8.0,9.0,9.0,7.0,12.0,19.0,23.0,23.0,15.0,15.0,27.0,5.0,15.0,13.0,12.0,19.0,12.0,18.0,3.0,8.0
831,3,63.36639713718627,41.72184226092993,71.30492681639078,56.03499320472834,45.957155358269006,111.58721902284972,71.36380124563685,71.60236416789698,115.72277735952365,143.74799319495096,20.94113166874545,19.06171727390508,21.19441933174006,21.92310521584293,4.382265150078712,30.659850939641576,21.388046816090284,23.438595345615607,3.0151691543452475,4.333502974318281,13.0,1.0,17.0,6.0,16.0,12.0,17.0,10.0,98.0,122.0,27.0,11.0,45.0,10.0,13.0,24.0,21.0,8.0,22.0,22.0,24.0,13.0,20.0,15.0,20.0,13.0,12.0,18.0,22.0,10.0,10.0,8.0,73.0,7.0,9.0,14.0,26.0,87.0,31.0,7.0,12.0,13.0,6.0,21.0,30.0,16.0,18.0,17.0,18.0,18.0,30.0,9.0,12.0,30.0,15.0,7.0,155.0,33.0,13.0,27.0,12.0,12.0,17.0,12.0,11.0,13.0,4.0,10.0,11.0,9.0,114.0,11.0,9.0,13.0,3.0,83.0,21.0,18.0,15.0,16.0,18.0,22.0,9.0,25.0,8.0,18.0,12.0,14.0,5.0,9.0,27.0,27.0,126.0,16.0,13.0,20.0,6.0,23.0,26.0,21.0,8.0,17.0,20.0,23.0,10.0,9.0,43.0,5.0,16.0,6.0,11.0,18.0,1.0,15.0,18.0,96.0,59.0,14.0,5.0,0.0,0.0,0.0,1.0,4.0,2.0,4.0,14.0,0.0,7.0,0.0,110.0,4.0,14.0,12.0,34.0,7.0,10.0,5.0,4.0,34.0,1.0,1.0,3.0,1.0,4.0,16.0,1.0,18.0,4.0,5.0,0.0,2.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,6.0,3.0,13.0,0.0,4.0,3.0,6.0,7.0,4.0,0.0,9.0,31.0,17.0,25.0,16.0,48.0,39.0,14.0,31.0,16.0,26.0,38.0,15.0,16.0,23.0,31.0,16.0,5.0,26.0,23.0,44.0,19.0,10.0,35.0,9.0,5.0,13.0,28.0,9.0,20.0,44.0,1.0,25.0,26.0,109.0,14.0,31.0,18.0,14.0,1.0,18.0
832,3,90.9057217560501,45.853609169840986,105.75502510380292,78.92882767846285,43.91007366098574,145.6474001494067,105.8767220861347,105.46864630565834,107.28746460276923,157.83963534337485,17.6109616167967,15.948497738480588,17.489410937849915,20.70052507578052,3.926314559328104,27.991430956107965,17.87508034233876,18.243263365712533,3.2680765392130366,6.629522874771716,22.0,1.0,32.0,12.0,19.0,25.0,32.0,25.0,98.0,138.0,20.0,2.0,13.0,9.0,12.0,12.0,12.0,5.0,4.0,10.0,17.0,15.0,3.0,10.0,23.0,10.0,11.0,8.0,7.0,9.0,6.0,27.0,27.0,20.0,3.0,23.0,10.0,54.0,21.0,19.0,15.0,18.0,21.0,23.0,43.0,41.0,24.0,21.0,13.0,26.0,23.0,24.0,17.0,69.0,2.0,22.0,68.0,16.0,5.0,3.0,6.0,32.0,27.0,2.0,15.0,47.0,30.0,5.0,25.0,10.0,41.0,21.0,5.0,15.0,19.0,79.0,43.0,5.0,23.0,15.0,2.0,63.0,6.0,26.0,22.0,22.0,9.0,8.0,6.0,30.0,26.0,9.0,43.0,15.0,40.0,57.0,15.0,15.0,16.0,19.0,15.0,4.0,4.0,7.0,18.0,12.0,51.0,8.0,49.0,34.0,15.0,22.0,12.0,20.0,10.0,38.0,23.0,19.0,16.0,14.0,10.0,8.0,9.0,4.0,12.0,3.0,21.0,17.0,10.0,60.0,73.0,5.0,8.0,22.0,47.0,2.0,17.0,2.0,6.0,38.0,17.0,10.0,4.0,0.0,4.0,16.0,5.0,8.0,72.0,3.0,5.0,5.0,0.0,5.0,6.0,3.0,0.0,5.0,25.0,11.0,0.0,19.0,1.0,4.0,1.0,4.0,24.0,0.0,3.0,0.0,23.0,21.0,62.0,6.0,22.0,173.0,10.0,15.0,7.0,12.0,28.0,25.0,10.0,13.0,7.0,13.0,8.0,13.0,16.0,16.0,6.0,41.0,19.0,4.0,25.0,69.0,2.0,19.0,25.0,51.0,19.0,19.0,37.0,47.0,6.0,9.0,18.0,11.0,9.0,8.0
833,3,72.40124802996202,28.12495056415029,88.90353647259975,56.878052468435776,46.07626009735331,175.22310425644514,88.90685137044856,86.98744991305662,104.85702322173178,158.35088484510123,12.961376604470953,10.498248014068515,14.37695772477382,12.98486946346723,2.5178960065412475,22.79092740028958,14.390835817400552,14.636284900385006,2.900098268016824,5.03375579823945,25.0,1.0,38.0,10.0,24.0,47.0,38.0,32.0,94.0,128.0,14.0,24.0,8.0,10.0,3.0,15.0,12.0,16.0,42.0,15.0,6.0,10.0,14.0,21.0,14.0,10.0,7.0,22.0,12.0,8.0,7.0,18.0,8.0,10.0,15.0,23.0,14.0,11.0,20.0,7.0,9.0,13.0,27.0,17.0,9.0,13.0,11.0,17.0,22.0,11.0,23.0,18.0,6.0,89.0,14.0,4.0,8.0,11.0,8.0,10.0,12.0,33.0,34.0,8.0,13.0,11.0,18.0,16.0,3.0,15.0,37.0,12.0,4.0,7.0,15.0,35.0,72.0,14.0,32.0,8.0,5.0,7.0,6.0,19.0,1.0,8.0,11.0,8.0,22.0,22.0,2.0,14.0,29.0,14.0,54.0,13.0,3.0,10.0,12.0,33.0,18.0,20.0,14.0,8.0,11.0,0.0,24.0,9.0,41.0,28.0,12.0,4.0,11.0,5.0,7.0,8.0,7.0,25.0,11.0,12.0,13.0,13.0,10.0,34.0,14.0,11.0,10.0,14.0,9.0,11.0,1.0,10.0,14.0,16.0,1.0,13.0,22.0,21.0,65.0,4.0,6.0,8.0,13.0,9.0,25.0,6.0,36.0,16.0,3.0,14.0,7.0,3.0,7.0,1.0,2.0,11.0,14.0,3.0,6.0,12.0,2.0,3.0,0.0,0.0,0.0,10.0,1.0,0.0,5.0,0.0,8.0,19.0,26.0,50.0,13.0,35.0,33.0,19.0,21.0,13.0,40.0,6.0,18.0,18.0,16.0,32.0,39.0,28.0,18.0,25.0,14.0,27.0,20.0,2.0,27.0,17.0,14.0,19.0,16.0,23.0,9.0,35.0,48.0,33.0,4.0,8.0,2.0,14.0,3.0,21.0
834,3,68.5201861407935,28.51239421730341,82.2534043167663,56.84313714805713,44.56351727632863,167.5331222720511,82.25390563272067,81.00596130058796,108.34513968733144,155.5097565893078,17.29737062233597,12.180203578045514,19.084216078540027,17.601042334339272,2.7891113851052074,26.797824326940408,19.085265841733595,19.71142026367071,3.5759359308717102,6.371890571064845,24.0,1.0,31.0,14.0,18.0,29.0,31.0,26.0,95.0,139.0,16.0,15.0,16.0,14.0,13.0,15.0,16.0,16.0,20.0,13.0,16.0,12.0,10.0,15.0,11.0,11.0,10.0,10.0,8.0,13.0,15.0,29.0,18.0,19.0,13.0,17.0,10.0,16.0,16.0,18.0,7.0,13.0,19.0,13.0,14.0,13.0,7.0,12.0,13.0,11.0,39.0,15.0,12.0,53.0,6.0,17.0,9.0,19.0,16.0,13.0,18.0,22.0,16.0,19.0,14.0,16.0,7.0,10.0,8.0,3.0,21.0,12.0,14.0,17.0,26.0,21.0,52.0,5.0,14.0,11.0,21.0,29.0,17.0,21.0,4.0,5.0,8.0,15.0,15.0,19.0,7.0,24.0,43.0,13.0,26.0,24.0,14.0,4.0,19.0,14.0,27.0,18.0,24.0,10.0,10.0,9.0,19.0,1.0,32.0,18.0,11.0,8.0,5.0,4.0,11.0,7.0,22.0,6.0,1.0,16.0,10.0,8.0,8.0,21.0,10.0,8.0,6.0,3.0,9.0,1.0,9.0,11.0,7.0,14.0,17.0,9.0,8.0,9.0,30.0,2.0,1.0,0.0,11.0,6.0,16.0,18.0,31.0,18.0,0.0,6.0,10.0,5.0,3.0,0.0,10.0,4.0,3.0,2.0,0.0,5.0,0.0,4.0,1.0,0.0,0.0,13.0,2.0,0.0,10.0,0.0,22.0,38.0,34.0,14.0,22.0,34.0,15.0,12.0,25.0,22.0,27.0,17.0,15.0,21.0,6.0,37.0,39.0,19.0,35.0,39.0,14.0,6.0,16.0,5.0,15.0,24.0,20.0,8.0,19.0,19.0,21.0,20.0,31.0,36.0,16.0,21.0,10.0,13.0,8.0,11.0
835,4,80.52718046335444,49.97481395037401,91.43597310171988,70.80580532226283,45.063223393468654,117.1382984829064,91.4374557594077,92.2837663331484,111.96933768246257,149.3095310975493,13.001447356349445,13.01985013482677,12.942746326852914,14.104176343575675,2.8634610332579884,21.51445466400057,12.944809122023749,13.747799944288625,2.4114062822529387,3.6691008592676977,34.0,5.0,45.0,24.0,20.0,1.0,45.0,41.0,101.0,126.0,24.0,3.0,18.0,19.0,7.0,9.0,17.0,8.0,13.0,29.0,3.0,16.0,1.0,7.0,26.0,8.0,14.0,10.0,8.0,3.0,15.0,20.0,0.0,14.0,25.0,12.0,23.0,2.0,15.0,6.0,13.0,35.0,9.0,15.0,10.0,8.0,15.0,38.0,25.0,6.0,5.0,4.0,8.0,20.0,14.0,4.0,0.0,31.0,28.0,3.0,40.0,0.0,1.0,33.0,8.0,12.0,3.0,15.0,9.0,3.0,2.0,13.0,23.0,22.0,7.0,2.0,21.0,11.0,5.0,25.0,18.0,23.0,39.0,2.0,5.0,13.0,9.0,16.0,21.0,1.0,8.0,33.0,9.0,13.0,6.0,18.0,10.0,11.0,13.0,1.0,3.0,29.0,50.0,13.0,3.0,1.0,4.0,4.0,16.0,8.0,15.0,1.0,2.0,0.0,3.0,7.0,23.0,0.0,1.0,8.0,4.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,8.0,0.0,2.0,4.0,16.0,10.0,15.0,12.0,0.0,0.0,10.0,5.0,0.0,2.0,8.0,0.0,0.0,5.0,7.0,5.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,4.0,4.0,0.0,1.0,0.0,62.0,33.0,8.0,11.0,60.0,7.0,22.0,23.0,31.0,28.0,16.0,31.0,7.0,19.0,15.0,17.0,9.0,18.0,48.0,32.0,27.0,3.0,3.0,10.0,5.0,17.0,40.0,3.0,2.0,3.0,4.0,4.0,13.0,7.0,5.0,54.0,10.0,12.0,7.0,13.0
836,1,85.45798246936447,38.04374542242902,99.44428531432386,76.08325436650658,41.66860136433875,159.77782384200808,99.45685719208322,99.32286843408782,108.548187711326,159.1525316046777,18.987643023687287,14.953537979055811,20.36772836830412,19.625601785926264,3.3584119350508987,25.62248703506033,20.39595679559505,21.09997650241582,3.612960581003384,5.822373415969456,8.0,1.0,11.0,5.0,6.0,2.0,11.0,7.0,98.0,111.0,19.0,67.0,25.0,8.0,17.0,21.0,16.0,43.0,20.0,18.0,33.0,12.0,24.0,8.0,16.0,22.0,13.0,17.0,38.0,25.0,19.0,31.0,4.0,27.0,37.0,33.0,32.0,3.0,26.0,7.0,21.0,41.0,16.0,23.0,6.0,10.0,23.0,48.0,34.0,17.0,12.0,24.0,37.0,8.0,13.0,53.0,5.0,21.0,20.0,21.0,17.0,53.0,46.0,5.0,40.0,25.0,11.0,18.0,14.0,32.0,3.0,33.0,8.0,23.0,38.0,12.0,35.0,32.0,46.0,30.0,22.0,13.0,17.0,25.0,39.0,7.0,42.0,24.0,24.0,17.0,22.0,24.0,2.0,11.0,27.0,17.0,24.0,33.0,44.0,44.0,57.0,10.0,13.0,22.0,27.0,24.0,12.0,28.0,19.0,25.0,15.0,14.0,9.0,15.0,12.0,9.0,21.0,49.0,8.0,14.0,7.0,4.0,6.0,9.0,8.0,7.0,13.0,10.0,9.0,0.0,3.0,6.0,20.0,14.0,14.0,19.0,45.0,17.0,22.0,6.0,5.0,15.0,8.0,10.0,21.0,38.0,17.0,26.0,0.0,26.0,5.0,8.0,1.0,4.0,7.0,17.0,1.0,6.0,0.0,5.0,10.0,5.0,4.0,6.0,11.0,4.0,5.0,13.0,4.0,15.0,16.0,29.0,17.0,35.0,13.0,24.0,38.0,23.0,14.0,8.0,16.0,12.0,44.0,20.0,24.0,50.0,39.0,22.0,25.0,31.0,20.0,14.0,29.0,10.0,18.0,17.0,21.0,38.0,17.0,28.0,43.0,46.0,11.0,4.0,17.0,21.0,38.0,39.0,13.0,31.0
837,2,81.68635643021467,38.85258068746796,95.12603554527792,71.67103334008797,42.66398865221175,153.56160227909362,95.13891504654738,95.11961665454804,108.968197585019,156.76725114133478,15.042750262036028,15.463903259079784,14.685492061981565,16.85047215255495,2.82998005280034,28.3469236035001,14.72291413535689,15.704097070815568,2.7083359085994383,4.391168841457441,18.0,1.0,22.0,14.0,18.0,18.0,22.0,16.0,99.0,123.0,21.0,11.0,10.0,25.0,7.0,11.0,12.0,17.0,23.0,16.0,33.0,6.0,38.0,6.0,22.0,22.0,23.0,13.0,26.0,17.0,24.0,13.0,23.0,19.0,28.0,37.0,26.0,27.0,20.0,24.0,14.0,45.0,10.0,16.0,11.0,29.0,8.0,9.0,32.0,19.0,12.0,6.0,33.0,42.0,6.0,61.0,57.0,17.0,10.0,5.0,20.0,26.0,17.0,20.0,26.0,17.0,12.0,5.0,10.0,27.0,37.0,12.0,11.0,23.0,36.0,52.0,44.0,19.0,13.0,33.0,29.0,18.0,19.0,31.0,16.0,14.0,22.0,8.0,4.0,8.0,30.0,14.0,32.0,14.0,36.0,13.0,19.0,7.0,32.0,16.0,48.0,17.0,20.0,25.0,23.0,20.0,27.0,23.0,22.0,7.0,29.0,4.0,14.0,6.0,10.0,28.0,25.0,2.0,10.0,22.0,10.0,3.0,11.0,16.0,21.0,4.0,3.0,4.0,15.0,2.0,12.0,24.0,28.0,17.0,19.0,16.0,2.0,3.0,53.0,14.0,0.0,4.0,8.0,5.0,1.0,20.0,28.0,16.0,0.0,6.0,11.0,0.0,3.0,1.0,5.0,3.0,0.0,6.0,2.0,8.0,4.0,10.0,1.0,3.0,2.0,11.0,5.0,1.0,6.0,7.0,18.0,43.0,32.0,29.0,26.0,19.0,30.0,30.0,6.0,14.0,26.0,15.0,10.0,18.0,34.0,25.0,30.0,32.0,12.0,48.0,16.0,10.0,29.0,2.0,30.0,9.0,16.0,20.0,17.0,27.0,43.0,12.0,22.0,41.0,10.0,28.0,36.0,41.0,11.0,10.0
838,2,74.64360583357958,38.927014827648144,87.59780864143882,62.84565465533325,45.77816985056812,141.72754610718073,87.64791090870112,87.06147624096832,109.29213092527247,152.78843713605312,16.704238428324633,12.71812659775587,18.163078749245567,17.499383455152426,3.6234725610223792,27.266961617802835,18.31921147581346,18.81145549422814,3.863031055360541,6.723801106876347,13.0,1.0,20.0,5.0,15.0,12.0,20.0,12.0,98.0,129.0,11.0,5.0,11.0,13.0,8.0,7.0,7.0,22.0,17.0,8.0,8.0,12.0,22.0,20.0,10.0,19.0,3.0,18.0,17.0,14.0,16.0,31.0,31.0,2.0,18.0,49.0,7.0,32.0,14.0,16.0,7.0,16.0,20.0,17.0,19.0,14.0,13.0,19.0,14.0,25.0,27.0,9.0,8.0,38.0,8.0,19.0,58.0,11.0,7.0,6.0,10.0,43.0,39.0,14.0,39.0,10.0,13.0,9.0,24.0,22.0,44.0,29.0,6.0,14.0,14.0,48.0,38.0,6.0,26.0,18.0,7.0,13.0,12.0,42.0,9.0,16.0,13.0,12.0,18.0,21.0,27.0,17.0,52.0,10.0,36.0,17.0,7.0,13.0,11.0,31.0,17.0,19.0,9.0,7.0,33.0,11.0,51.0,21.0,17.0,22.0,13.0,9.0,21.0,11.0,7.0,19.0,15.0,16.0,20.0,8.0,6.0,7.0,2.0,48.0,12.0,15.0,16.0,20.0,5.0,9.0,21.0,11.0,27.0,15.0,15.0,10.0,30.0,28.0,44.0,11.0,6.0,3.0,17.0,2.0,13.0,11.0,18.0,18.0,3.0,7.0,7.0,7.0,6.0,6.0,2.0,10.0,3.0,12.0,5.0,5.0,4.0,7.0,2.0,2.0,4.0,6.0,11.0,2.0,2.0,0.0,25.0,13.0,22.0,17.0,25.0,46.0,23.0,17.0,14.0,11.0,39.0,17.0,18.0,33.0,40.0,31.0,20.0,32.0,24.0,24.0,12.0,22.0,46.0,5.0,30.0,10.0,12.0,23.0,19.0,47.0,11.0,34.0,16.0,47.0,10.0,15.0,36.0,2.0,3.0,11.0
839,2,86.29761838273427,40.56416802968046,100.89419555591016,75.08344037978219,42.96963338253481,154.5883432401165,100.92216060956636,100.52974029600672,107.5287429688435,158.46743527346712,16.4357326774783,13.32580275323037,17.11128172403616,17.30667566874763,2.355700153038555,20.793486658123363,17.211238802742827,17.781394156896038,2.545580343096455,4.075613600218285,30.0,5.0,38.0,21.0,17.0,45.0,38.0,34.0,99.0,141.0,6.0,4.0,4.0,1.0,12.0,5.0,12.0,10.0,9.0,1.0,4.0,7.0,5.0,9.0,6.0,4.0,5.0,8.0,11.0,7.0,4.0,9.0,4.0,10.0,11.0,14.0,7.0,7.0,9.0,8.0,14.0,6.0,6.0,8.0,20.0,9.0,5.0,8.0,7.0,4.0,9.0,4.0,8.0,32.0,2.0,30.0,3.0,5.0,10.0,3.0,3.0,10.0,20.0,8.0,2.0,5.0,1.0,9.0,8.0,13.0,1.0,6.0,21.0,12.0,20.0,1.0,30.0,8.0,18.0,7.0,8.0,9.0,6.0,4.0,9.0,11.0,9.0,15.0,8.0,2.0,3.0,13.0,3.0,4.0,27.0,10.0,10.0,11.0,13.0,19.0,28.0,10.0,3.0,6.0,1.0,7.0,1.0,5.0,25.0,5.0,6.0,6.0,7.0,2.0,2.0,7.0,20.0,2.0,0.0,14.0,3.0,6.0,2.0,2.0,2.0,0.0,9.0,0.0,0.0,0.0,8.0,11.0,6.0,7.0,20.0,6.0,10.0,0.0,23.0,9.0,0.0,0.0,10.0,0.0,8.0,9.0,6.0,8.0,0.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,24.0,22.0,24.0,29.0,7.0,16.0,33.0,17.0,26.0,29.0,21.0,15.0,7.0,18.0,32.0,23.0,25.0,30.0,20.0,29.0,5.0,2.0,6.0,7.0,19.0,3.0,6.0,6.0,9.0,3.0,28.0,14.0,25.0,2.0,8.0,6.0,4.0,11.0,7.0,13.0
840,2,100.327476878498,38.947706353735086,116.9889056483944,91.03597725558689,40.05863731989045,173.2724615964752,117.03085182391936,116.62877585043464,105.90442781725082,166.335971301552,18.01784515442849,18.120826498181863,17.184195829853895,20.80006917366624,2.331244140499808,28.690755750032825,17.29396495223971,17.97263277527737,2.714357477777549,4.281700182459874,39.0,1.0,50.0,31.0,21.0,38.0,50.0,47.0,97.0,135.0,20.0,7.0,8.0,28.0,6.0,8.0,10.0,22.0,11.0,17.0,14.0,8.0,24.0,5.0,13.0,10.0,18.0,7.0,11.0,21.0,15.0,21.0,7.0,19.0,19.0,53.0,13.0,24.0,10.0,16.0,22.0,42.0,29.0,11.0,14.0,19.0,7.0,16.0,24.0,13.0,17.0,18.0,13.0,45.0,5.0,42.0,18.0,11.0,19.0,9.0,16.0,30.0,44.0,17.0,8.0,11.0,21.0,4.0,11.0,14.0,25.0,6.0,18.0,14.0,37.0,27.0,50.0,15.0,37.0,24.0,3.0,14.0,27.0,21.0,16.0,17.0,10.0,20.0,14.0,25.0,14.0,27.0,30.0,5.0,26.0,12.0,14.0,5.0,13.0,43.0,50.0,12.0,22.0,9.0,13.0,8.0,16.0,6.0,36.0,23.0,10.0,12.0,6.0,10.0,9.0,19.0,22.0,36.0,11.0,9.0,9.0,2.0,3.0,4.0,5.0,13.0,37.0,12.0,1.0,0.0,18.0,2.0,11.0,22.0,36.0,5.0,28.0,8.0,19.0,18.0,4.0,7.0,9.0,13.0,11.0,11.0,10.0,16.0,0.0,22.0,1.0,4.0,4.0,4.0,5.0,11.0,3.0,11.0,2.0,5.0,0.0,9.0,0.0,1.0,0.0,4.0,4.0,0.0,6.0,0.0,8.0,36.0,19.0,31.0,9.0,79.0,37.0,17.0,7.0,10.0,12.0,7.0,33.0,13.0,26.0,55.0,36.0,23.0,8.0,15.0,19.0,11.0,10.0,4.0,20.0,13.0,21.0,16.0,24.0,25.0,34.0,39.0,29.0,36.0,14.0,17.0,17.0,11.0,4.0,12.0
841,3,73.16479818958715,28.93610832597064,88.392777207061,60.14049558066709,44.470737117929936,172.4048962536166,88.3929955682602,87.0686001558305,106.57544131294634,157.9749033503556,14.02027563655614,11.637737972823578,15.357205986216506,14.293789495872792,2.2322469940905862,25.055230997166426,15.35786866962742,15.671740167699983,3.015986629349733,5.237296414358858,23.0,1.0,27.0,19.0,22.0,11.0,27.0,21.0,95.0,133.0,35.0,5.0,20.0,27.0,11.0,14.0,30.0,10.0,5.0,19.0,3.0,18.0,2.0,9.0,28.0,22.0,13.0,19.0,10.0,2.0,27.0,19.0,1.0,28.0,32.0,13.0,15.0,4.0,34.0,8.0,16.0,15.0,5.0,23.0,7.0,8.0,22.0,33.0,30.0,13.0,41.0,1.0,19.0,38.0,14.0,41.0,2.0,17.0,29.0,5.0,23.0,15.0,11.0,29.0,8.0,15.0,5.0,12.0,4.0,1.0,13.0,10.0,26.0,44.0,34.0,5.0,52.0,14.0,6.0,18.0,12.0,20.0,25.0,19.0,4.0,13.0,3.0,14.0,18.0,2.0,3.0,27.0,21.0,21.0,34.0,21.0,8.0,1.0,27.0,11.0,60.0,36.0,22.0,11.0,4.0,10.0,2.0,2.0,24.0,1.0,21.0,3.0,8.0,5.0,7.0,9.0,25.0,2.0,0.0,30.0,14.0,2.0,5.0,9.0,9.0,1.0,5.0,0.0,23.0,0.0,4.0,26.0,20.0,19.0,22.0,10.0,8.0,1.0,26.0,8.0,1.0,1.0,20.0,1.0,0.0,12.0,29.0,20.0,0.0,0.0,14.0,1.0,0.0,2.0,4.0,2.0,1.0,0.0,1.0,8.0,0.0,4.0,0.0,0.0,0.0,14.0,4.0,0.0,5.0,0.0,12.0,22.0,20.0,25.0,14.0,39.0,47.0,33.0,37.0,19.0,26.0,16.0,6.0,26.0,38.0,26.0,30.0,23.0,9.0,23.0,29.0,4.0,12.0,16.0,27.0,16.0,27.0,5.0,35.0,0.0,38.0,12.0,26.0,16.0,4.0,26.0,4.0,14.0,11.0,9.0
